index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_activator_request_concurrency,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_activator_request_concurrency,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_activator_request_concurrency,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759425672,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.14711356111296428,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.00240996098757293,3.0,0.0,0.0,,3.0,484.271228,0.0,7.0,-211.0,0.02938740996518908,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.002000762804087579,3.0,0.0,3.0,,6.0,110.427476,0.0,7.0,-181.0,0.23906173307818496
1759425677,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.15554339139165116,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.00221904447050704,3.0,0.0,0.0,,3.0,484.271228,0.0,7.0,-211.0,0.032276938101936915,0.0,0.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.0018653500778792963,3.0,0.0,3.0,,6.0,110.427476,0.0,7.0,-181.0,0.24608506698038818
1759425677,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.2185385434381678,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.00221904447050704,3.0,0.0,0.0,,3.0,484.271228,0.0,7.0,-211.0,0.03435830191645001,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0018653500778792963,3.0,0.0,3.0,,6.0,110.427476,0.0,7.0,-181.0,0.34465606575369756
1759425682,3.0,0.0,2.0,,3.0,9.811799,0.0,7.0,-191.0,0.23293573539959686,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.0013818418836537838,3.0,0.0,0.0,,3.0,484.271228,0.0,7.0,-211.0,0.03435830191645001,0.0,0.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.001867480282879553,3.0,0.0,3.0,,6.0,110.427476,0.0,7.0,-181.0,0.4065697800561101
1759425687,3.0,0.0,3.0,,3.0,0.236528,0.156832,7.0,-182.0,0.22602379775233952,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0009535887749595252,3.0,0.0,0.0,,3.0,3015.331901,3044.99622,7.0,-3256.0,0.03480985582485844,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0016414303018238347,3.0,0.0,3.0,,6.0,2994.838716,2884.530797,7.0,-3066.0,0.41427085389269863
1759425692,3.0,0.0,3.0,,3.0,0.236528,0.156832,7.0,-182.0,0.2631031604703132,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0009535887749595253,3.0,0.0,0.0,,3.0,3015.331901,3044.99622,7.0,-3256.0,0.03719619442998351,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0008867554594009907,3.0,0.0,3.0,,6.0,2994.838716,2884.530797,7.0,-3066.0,0.44630294111177793
1759425697,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.22741176487875756,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0007984584232775682,3.0,0.0,0.0,3231.6695516409372,3.0,3015.331901,3044.99622,7.0,-3256.0,0.04066777057948472,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0008867554594009907,3.0,0.0,3.0,3054.25247277291,6.0,2994.838716,2884.530797,7.0,-3066.0,0.4801006979155011
1759425702,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.20161123092180297,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0006757742919964818,3.0,0.0,0.0,3231.6695516409372,3.0,3015.331901,3044.99622,7.0,-3256.0,0.04312605799194477,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0007582823689673073,3.0,0.0,3.0,3054.25247277291,6.0,2994.838716,2884.530797,7.0,-3066.0,0.37143047135683416
1759425707,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.19666510812652177,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0006002999861791682,3.0,0.0,0.0,3231.6695516409372,3.0,3015.331901,3044.99622,7.0,-3256.0,0.047746363940007364,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0006795978853139602,3.0,0.0,3.0,3054.25247277291,6.0,2994.838716,2884.530797,7.0,-3066.0,0.3665022238188872
1759425712,3.0,0.0,3.0,0.18762851471195668,3.0,0.236528,0.156832,7.0,-182.0,0.10198834853090188,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0005248256803618543,3.0,0.0,0.0,3231.6695516409372,3.0,3015.331901,3044.99622,7.0,-3256.0,0.04944534326132589,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0002767000000000038,3.0,0.0,3.0,3054.25247277291,6.0,2994.838716,2884.530797,7.0,-3066.0,0.15953401536418807
1759425717,3.0,0.0,3.0,0.18762851471195668,3.0,0.011378,0.009739,7.0,-182.0,0.06122813227921335,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0002498,3.0,0.0,0.0,3231.6695516409372,3.0,3361.005412,3365.97719,7.0,-3577.0,0.0516795534945737,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0002767000000000038,3.0,0.0,3.0,3054.25247277291,6.0,3333.381169,3190.083144,7.0,-3372.0,0.14970372739606874
1759425722,3.0,0.0,3.0,0.18762851471195668,3.0,0.011378,0.009739,7.0,-182.0,0.03319671541635594,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00028869714342788657,3.0,0.0,0.0,3231.6695516409372,3.0,3361.005412,3365.97719,7.0,-3577.0,0.05509559105494376,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0003128733182795742,3.0,0.0,3.0,3054.25247277291,6.0,3333.381169,3190.083144,7.0,-3372.0,0.057721052634227055
1759425727,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.02869053421304343,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00022632199360767086,3.0,0.0,0.0,3568.013464722921,3.0,3361.005412,3365.97719,7.0,-3577.0,0.05963353075342226,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00025336794193548735,3.0,0.0,3.0,3392.852459096985,6.0,3333.381169,3190.083144,7.0,-3372.0,0.05886996029777175
1759425732,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.017728232187368784,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,3568.013464722921,3.0,3361.005412,3365.97719,7.0,-3577.0,0.05938850574953766,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3392.852459096985,6.0,3333.381169,3190.083144,7.0,-3372.0,0.02269527474915564
1759425737,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.016276918122273654,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,3568.013464722921,3.0,3361.005412,3365.97719,7.0,-3577.0,0.06227719197847739,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3392.852459096985,6.0,3333.381169,3190.083144,7.0,-3372.0,0.02108987225693169
1759425737,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.018473962282187957,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3568.013464722921,3.0,3361.005412,3365.97719,7.0,-3577.0,0.06227719197847739,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3392.852459096985,6.0,3333.381169,3190.083144,7.0,-3372.0,0.0293243912996839
1759425742,3.0,0.0,3.0,0.7406057506660703,3.0,0.011378,0.009739,7.0,-182.0,0.019339894347745152,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3568.013464722921,3.0,3361.005412,3365.97719,7.0,-3577.0,0.060140146444238214,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3392.852459096985,6.0,3333.381169,3190.083144,7.0,-3372.0,0.029263386748029543
1759425747,3.0,0.0,3.0,0.7406057506660703,3.0,0.100362,0.0,7.0,-181.0,0.02223648954915094,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3568.013464722921,3.0,4257.523234,4247.253194,7.0,-4459.0,0.06018634060836196,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3392.852459096985,6.0,4231.246949,4054.97741,7.0,-4236.0,0.03257142859110897
1759425752,3.0,0.0,3.0,0.7406057506660703,3.0,0.100362,0.0,7.0,-181.0,0.021953587510343917,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3568.013464722921,3.0,4257.523234,4247.253194,7.0,-4459.0,0.060176587773881865,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3392.852459096985,6.0,4231.246949,4054.97741,7.0,-4236.0,0.031155518633277257
1759425757,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.023171926608811726,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4093.21934056381,3.0,4257.523234,4247.253194,7.0,-4459.0,0.056974712615687886,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3915.145071967126,6.0,4231.246949,4054.97741,7.0,-4236.0,0.0292263363639337
1759425762,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.022424168232076193,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4093.21934056381,3.0,4257.523234,4247.253194,7.0,-4459.0,0.058426292575156205,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3915.145071967126,6.0,4231.246949,4054.97741,7.0,-4236.0,0.03385084868156882
1759425767,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.01959298328851922,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4093.21934056381,3.0,4257.523234,4247.253194,7.0,-4459.0,0.05744449341601194,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3915.145071967126,6.0,4231.246949,4054.97741,7.0,-4236.0,0.033369700106737045
1759425772,3.0,0.0,3.0,0.0,3.0,0.100362,0.0,7.0,-181.0,0.01925559381408208,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4093.21934056381,3.0,4257.523234,4247.253194,7.0,-4459.0,0.05317008231352574,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3915.145071967126,6.0,4231.246949,4054.97741,7.0,-4236.0,0.03905994182464311
1759425777,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.05408015723659715,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4093.21934056381,3.0,4530.151582,4652.23575,7.0,-4864.0,0.051821888060681595,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3915.145071967126,6.0,4551.439804,4525.087753,7.0,-4707.0,0.038829742611732124
1759425782,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.07634372421469099,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4093.21934056381,3.0,4530.151582,4652.23575,7.0,-4864.0,0.051821888060681595,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3915.145071967126,6.0,4551.439804,4525.087753,7.0,-4707.0,0.037746220359798674
1759425787,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.08759907342267327,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4699.247878056249,3.0,4530.151582,4652.23575,7.0,-4864.0,0.0507065380061119,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4520.318138485235,6.0,4551.439804,4525.087753,7.0,-4707.0,0.04127604055038832
1759425792,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.0928063044103809,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4699.247878056249,3.0,4530.151582,4652.23575,7.0,-4864.0,0.05143482472077615,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4520.318138485235,6.0,4551.439804,4525.087753,7.0,-4707.0,0.04077239966814652
1759425797,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.09627731552296827,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4699.247878056249,3.0,4530.151582,4652.23575,7.0,-4864.0,0.04829427903397271,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4520.318138485235,6.0,4551.439804,4525.087753,7.0,-4707.0,0.04117863672971837
1759425797,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.09245426400761265,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4699.247878056249,3.0,4530.151582,4652.23575,7.0,-4864.0,0.05218067977949833,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4520.318138485235,6.0,4551.439804,4525.087753,7.0,-4707.0,0.04117863672971837
1759425802,3.0,3.0,1.0,0.0,3.0,0.691182,0.676105,7.0,-202.0,0.10530182395362529,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4699.247878056249,3.0,4530.151582,4652.23575,7.0,-4864.0,0.04623727676026437,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4520.318138485235,6.0,4551.439804,4525.087753,7.0,-4707.0,0.04048874106111147
1759425807,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10729414472630215,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4699.247878056249,3.0,3659.888205,3582.543842,7.0,-3794.0,0.052706175515293496,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4520.318138485235,6.0,3595.665845,3376.772167,7.0,-3558.0,0.04273433367677838
1759425812,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10767034820632444,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4699.247878056249,3.0,3659.888205,3582.543842,7.0,-3794.0,0.052706175515293496,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4520.318138485235,6.0,3595.665845,3376.772167,7.0,-3558.0,0.03479938655965986
1759425817,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10260672274759611,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3274.573762868544,3.0,3659.888205,3582.543842,7.0,-3794.0,0.052901136482104275,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3096.812432830109,6.0,3595.665845,3376.772167,7.0,-3558.0,0.03210586161896539
1759425822,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.10082587960275947,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3274.573762868544,3.0,3659.888205,3582.543842,7.0,-3794.0,0.05485852425858351,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3096.812432830109,6.0,3595.665845,3376.772167,7.0,-3558.0,0.033652094781978885
1759425827,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.07499819143156188,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3274.573762868544,3.0,3659.888205,3582.543842,7.0,-3794.0,0.0548298908129512,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3096.812432830109,6.0,3595.665845,3376.772167,7.0,-3558.0,0.03206233002292193
1759425832,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.06393010090368544,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3274.573762868544,3.0,3659.888205,3582.543842,7.0,-3794.0,0.051954100620303804,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3096.812432830109,6.0,3595.665845,3376.772167,7.0,-3558.0,0.028603842805265803
1759425837,3.0,0.0,1.0,0.0,3.0,0.890562,0.192143,7.0,-202.0,0.07618696835490217,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3274.573762868544,3.0,3743.992939,3885.35731,7.0,-4097.0,0.05131631643252753,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3096.812432830109,6.0,3774.976825,3768.829487,7.0,-3950.0,0.024582737565549552
1759425842,3.0,0.0,1.0,0.0,3.0,0.890562,0.192143,7.0,-202.0,0.06333158521508202,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,3274.573762868544,3.0,3743.992939,3885.35731,7.0,-4097.0,0.04812097234095348,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,3096.812432830109,6.0,3774.976825,3768.829487,7.0,-3950.0,0.03308115242228211
1759425847,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.09617567519028046,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4326.754888308126,3.0,3743.992939,3885.35731,7.0,-4097.0,0.052706685611566,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4150.923742103128,6.0,3774.976825,3768.829487,7.0,-3950.0,0.03957105048983783
1759425852,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.10883323243658681,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4326.754888308126,3.0,3743.992939,3885.35731,7.0,-4097.0,0.055368565243616163,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4150.923742103128,6.0,3774.976825,3768.829487,7.0,-3950.0,0.03957105048983783
1759425857,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.10729189140144954,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,0.0,4326.754888308126,3.0,3743.992939,3885.35731,7.0,-4097.0,0.0554511515532703,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,3.0,0.0,3.0,4150.923742103128,6.0,3774.976825,3768.829487,7.0,-3950.0,0.037228048134557906
1759425857,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.10283776001396118,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4326.754888308126,3.0,3743.992939,3885.35731,7.0,-4097.0,0.0553345850033741,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,4150.923742103128,6.0,3774.976825,3768.829487,7.0,-3950.0,0.03790637735260049
1759425862,3.0,0.0,1.0,0.04528960348729947,3.0,0.890562,0.192143,7.0,-202.0,0.11734059794117488,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4326.754888308126,3.0,3743.992939,3885.35731,7.0,-4097.0,0.0556940628444611,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,4150.923742103128,6.0,3774.976825,3768.829487,7.0,-3950.0,0.04123368551670028
1759425867,3.0,0.0,3.0,0.04528960348729947,3.0,0.01481,0.0,7.0,-181.0,0.11531579463762626,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4326.754888308126,3.0,4439.396075,4389.967073,7.0,-4601.0,0.053506815573845234,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,4150.923742103128,6.0,4394.722541,4184.871893,7.0,-4366.0,0.03917751566112417
1759425872,3.0,0.0,3.0,0.04528960348729947,3.0,0.01481,0.0,7.0,-181.0,0.10288290710818562,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4326.754888308126,3.0,4439.396075,4389.967073,7.0,-4601.0,0.05563480665401104,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,4150.923742103128,6.0,4394.722541,4184.871893,7.0,-4366.0,0.03973560506322317
1759425877,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.11303450040120788,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4071.227306727773,3.0,4439.396075,4389.967073,7.0,-4601.0,0.049656276867087276,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3895.0620257643436,6.0,4394.722541,4184.871893,7.0,-4366.0,0.03756474344122099
1759425882,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.12263514537666059,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4071.227306727773,3.0,4439.396075,4389.967073,7.0,-4601.0,0.05595971399572997,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3895.0620257643436,6.0,4394.722541,4184.871893,7.0,-4366.0,0.0330095686151466
1759425887,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.06552985321927231,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4071.227306727773,3.0,4439.396075,4389.967073,7.0,-4601.0,0.051698240348232206,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3895.0620257643436,6.0,4394.722541,4184.871893,7.0,-4366.0,0.023462384096015917
1759425892,3.0,0.0,3.0,0.0,3.0,0.01481,0.0,7.0,-181.0,0.06552985321927231,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,0.0,4071.227306727773,3.0,4439.396075,4389.967073,7.0,-4601.0,0.0535204157170355,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3895.0620257643436,6.0,4394.722541,4184.871893,7.0,-4366.0,0.01738365114798387
1759425897,3.0,3.0,2.0,0.0,3.0,0.439248,0.503519,7.0,-192.0,0.005891601272740275,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,1.0,4071.227306727773,3.0,4244.043222,4321.426102,7.0,-4533.0,0.05381248530408912,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3895.0620257643436,6.0,4246.95428,4177.55932,7.0,-4359.0,0.019830483560494556
1759425902,3.0,3.0,2.0,0.0,3.0,0.439248,0.503519,7.0,-192.0,0.07836318806266296,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,1.0,4071.227306727773,3.0,4244.043222,4321.426102,7.0,-4533.0,0.05302179368727003,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,3895.0620257643436,6.0,4246.95428,4177.55932,7.0,-4359.0,0.030850267387186894
1759425907,3.0,3.0,2.0,,3.0,0.439248,0.503519,7.0,-192.0,0.09507603878951851,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,1.0,,3.0,4244.043222,4321.426102,7.0,-4533.0,0.0705173917922497,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,3.0,,6.0,4246.95428,4177.55932,7.0,-4359.0,0.060913930191167615
1759425912,3.0,3.0,2.0,,3.0,0.439248,0.503519,7.0,-192.0,0.10904611468778527,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,0.0,1.0,,3.0,4244.043222,4321.426102,7.0,-4533.0,0.0705173917922497,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0036168387182257903,3.0,0.0,3.0,,6.0,4246.95428,4177.55932,7.0,-4359.0,0.06772734260120884
1759425917,3.0,3.0,2.0,,3.0,0.439248,0.503519,7.0,-192.0,0.11227188303835231,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.003901573525223345,3.0,0.0,1.0,,3.0,4244.043222,4321.426102,7.0,-4533.0,0.06802318793487226,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.009347069910346966,3.0,0.0,3.0,,6.0,4246.95428,4177.55932,7.0,-4359.0,0.07001031890226267
1759425917,3.0,3.0,2.0,3.0,0.439248,0.503519,7.0,-192.0,0.09766372355996492,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.005912823756120573,3.0,0.0,1.0,3.0,4244.043222,4321.426102,7.0,-4533.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.013797580389520501,3.0,0.0,3.0,6.0,4246.95428,4177.55932,7.0,-4359.0,0.07001031890226267
